xt_combined,label,source_file,text_hash,added_at
ilug serial console question i ve found a decrepit raq3 that i m going to resurrect as soon as i work out what s up with the console i m using 115200 8n1 with minicom and i m getting wierd stuff like s inet s m s s i n ssl s p sql fatal s s p a i i pgsql 5583 unix 616 s s w s so it looks like some sort of setting mismatch various places on the web say that cobalts are setup with 115200 8n1 serial ports but someone could have changed it on this particular box anyone care to guess what s up john irish linux users group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie,0,ham_11_00203.d235730a5eb66c00ea2c1ad65f415ad9.eml,86551d883fea3c58b7a2e2a1889dc14d0694e568ebc1c1742e2af4a2505cd76d,2026-05-23T09:58:29.161850+00:00
re java is for kiddies on mon 2 sep 2002 russell turpin wrote adam beberg considering 90 of the fake job posting i see are for embedded systems or device drivers c still rules the world there is a lot of c in the embedded world with static object allocation and a few other programming techniques performance differences disappear but c gives a boost in development and maintainability agreed not much difference there with c it just doesnt seem as wrong to be crawling around in registers and things quite frankly you cant fit that big of a project into a 32k rom so large project issues dont matter as much in the embedded world and in the realtime space or when you have data coming in at 2gbit sec fibrechannel every cycle does count the real issue is compiler availability almost every embedded platform has c cross compilers many have c compilers but there is still a range of platforms that have the first but not the second or at least that was the story a few years ago definately still very very true c compilers are still a rarity adam l duncan beberg http www mithral com beberg beberg mithral com,0,ham_12_0116.4cfce953cce07ef03a0cd55ca18053ba.eml,a40bf3fb0edc2ba80b72cd10fb20e561c3b6c81f8dba564fa6648c351b75dbe2,2026-05-23T09:58:29.162037+00:00
bruce loebrich has scraped rss feeds for google news and a rss 2 0 success url http scriptingnews userland com backissues 2002 09 24 when 3 59 56pm date tue 24 sep 2002 22 59 56 gmt bruce loebrich 1 has scraped rss feeds for google news and a rss 2 0 success story in other words it s okay to use the features in 2 0 we re doing it at userland and so is bruce 1 http radio weblogs com 0104308 2002 09 24 html,0,ham_13_01862.0f817e5ccbe32d7e7ed0886f2393b887.eml,7dd7e242470bf3ed449c7d8607a220303ce76722506a17246eca3be4b44996d7,2026-05-23T09:58:29.162160+00:00
re ouch bebergflame adam beberg writes shouldn t a politician know not to tell the truth odds he s impeached by as the article you forwarded explained in the second line of text this politician is a woman next monday ob no clue how they remove mayors in italy ob no clue full stop as in nearly all adam beberg posts kragen sitaker edsger wybe dijkstra died in august of 2002 the world has lost a great man see http advogato org person raph diary html start 252 and http www kode fu com geek 2002 08 04 archive shtml for details,0,ham_14_00446.8305adb883b4b3721b4c9e541d5017f7.eml,976b04492dcb6dfe605b67959a504ca6609f45ebc486d72358a00cb7ac7a65cd,2026-05-23T09:58:29.162312+00:00
re razor users report automation with pine on mon 5 aug 2002 ray gardener wrote setup the config of pine to enable the enable unix pipe cmd then when reading the message enter razor check you should also enable raw mode ctrl w and delimiters ctrl r before directing messages to the pipe raw mode includes the headers and delimiters allow several messages to be submitted mika hirvonen http nightwatch mine nu this sf net email is sponsored by thinkgeek welcome to geek heaven http thinkgeek com sf razor users mailing list razor users lists sourceforge net https lists sourceforge net lists listinfo razor users,0,ham_15_00575.4fea6123edb74361f0cf88c7621174e0.eml,31fac8c51b72c608d34926fecaac889d5825a6537a0a0ac0e25b542df6a28b75,2026-05-23T09:58:29.162496+00:00
perl programmers are so cute url http diveintomark org archives 2002 10 05 html perl programmers are so cute date 2002 10 05t21 33 22 05 00 ian hickson include web log txt 1 8220 i used some of perl s niftier features such as using method lookup instead of a switch statement for the preprocessing instruction dispatching and exceptions instead of passing error codes back and forth 8221 he he perl programmers are so cute when they imitate python programmers 1 http ln hixie ch start 1033841933 count 1,0,ham_16_02307.d9d5e8536e4c12d3571e099f5fec2d07.eml,8bd59f45fd9751dcf0bd02b97f36bc55055a077568caa5a68375dca4c1f4ea2d,2026-05-23T09:58:29.162619+00:00
re sf weekly s ultimate sf date lineup in a message dated 9 23 2002 6 30 31 pm khare alumni caltech edu writes why you re writing with a double of scotch because obviously after the inevitable second double you won t remember anything you say unless you write it down tom,0,ham_17_0823.3df96732430857f696c452a05d7cee94.eml,a8a9ced21169da55380eeee5c11e0b3d66b4f8bc47dcb154468886cd05fdce19,2026-05-23T09:58:29.162765+00:00
re secure sofware key software vendors have been trying since forever to prevent software piracy remember when you had to enter a specific word from a specific page of the software manual which was printed on dark maroon paper so that it could not be photocopied didn t work propritery encoding of dvd s didn t work software that required the use of a registration key didn t work windows xp was shipped with this supposedly revolutionary method for stopping piracy and what happened how long was it before the code was cracked how many keygens are there for windows xp is someone running a pirated version of xp really going to use windows update to installed a service pack which breaks their os just because m didn t include the change in their readme fat chance my problem is not the same as ms s one i don t have to deal with millions of identical copy of the same cd with propably millions of working keys each download can be unique with a small preparation delay the key generator is a problem only if multiple keys are usable if the end users are teenagers you ll face a huge wall when asking to be 100 of the time online but if we think of something like a health care system that keep track of patients personnal information the end user will be willing to take every possible steps to protect the system from his own employees to use illegaly i agree with all of you that mass production cds will not be safe from piracy in a near futur that can be seen as a collateral of mass market penetration btw thanks for all of you who provided interestiong insight i m playing with gdb s dissassembler now but i don t think it s what a typical cracker would use any hints on unix cracking tools thanks yannick gingras coder for obb onside brainsick bract http openbeatbox org,0,ham_18_1507.381db954fc6fe8df9646172b53db92ad.eml,27d4deed9355b6ef7a886ce8b699c8522c4cf49ff5edbfa9b1e241b405aa3e9d,2026-05-23T09:58:29.163010+00:00
re datapower announces xml in silicon if it s not stateful it wouldn t seem to be worth the effort although i guess it might help with ddos attacks sounds snake oilish to me but i m biased by lots of experience with firewalls and proxy servers and the limitations thereof ken original message from rohit khare mailto khare alumni caltech edu sent tuesday august 27 2002 5 00 pm to fork example com subject datapower announces xml in silicon no analysis yet don t know what to make of it yet but here s the raw bits for all to peruse and check out what s really going on best rohit datapower delivers xml acceleration device by scott tyler shafer august 27 2002 5 46 am pt datapower technology on monday unveiled its network device designed specifically to process xml data unlike competing solutions that process xml data in software datapower s device processes the data in hardware a technology achievement that provides greater performance according to company officials the new device dubbed datapower xa35 xml accelerator is the first in a family of products expected from the cambridge mass based startup the datapower family is based on a proprietary processing core technology called xg3 that does the analysis parsing and processing of the xml data according to steve kelly ceo of datapower the xa35 accelerator was conceived to meet the steady adoption of xml the anticipated future proliferation of web services and as a means to share data between two businesses our vision is to build out an xml aware infrastructure kelly said the xa35 is the first of a family kelly explained that converting data into xml increases the file size up to 20 times this he said makes processing the data very taxing on application servers datapower believes an inline device is the best alternative in addition to the large file sizes security is also of paramount importance in the world of xml today s firewalls are designed to inspect http traffic only kelly said a soap packet with xml will go straight through a firewall firewalls are blind to xml today future products in datapowers family will focus more specifically on security especially as web services proliferate kelly said according to datapower most existing solutions to offload xml processing are homegrown and done in software an approach the company itself tried initially and found to be inadequate with regards to speed and security after trying the software path the company turned to creating a solution that would process xml in hardware our xg3 execution core converts xml to machine code said kelly adding that to his knowledge no other company s solution does kelly said in the next few months he expects the market to be flooded with technologies that claim to do xml processing claims that he believes will be mostly false other content aware switches such as ssl secure socket layer accelerators and load balancers look at the first 64 bytes of a packet while the xa35 provides deeper packet inspection looking at 1 400 bytes and thus enabling greater processing of xml data kelly explained the 1u high network device has been tested against a large collection of xml and xsl data types and can learn new flavors of the markup language as they pass through the device the xa35 can be deployed in proxy mode behind a firewall and a load balancer and it will inspect all traffic that passes and will identify and process those packets that are xml kelly said in addition to proxy mode the device can also be used as an application co processor this deployment method gives administrators more granular control over what data is inspected and the application server itself controls the device datapower is not the only company chasing this emerging market startup sarvega based in burr ridge ill introduced the sarvega xpe switch in may and earlier this month tarari an intel spin off launched with a focus on content processing and acceleration the datapower device is now available priced starting at 54 995 the company has announced one customer to date and says the product is in field trails at a number of other enterprises datapower has been addressing enterprise networking needs since it was founded in early 1999 by eugene kuznetsov a technology visionary who foresaw the adverse effects xml and other next generation protocols would have on enterprise networks long before industry interest in xml grew kuznetsov assembled a team of world class m i t engineers and designed the industry s first solutions to address the unique requirements for processing xml the first such solution was a software interpreter called dgxt this software based approach to xml processing is still licensed by many companies for use in their own products today leveraging the detailed knowledge and customer experience gained from developing software based accelerators kuznetsov s team raised the bar and designed a system for processing xml in purpose built hardware in 2001 datapower s effort produced xml generation three xg3 the industry s fastest technology for xml processing bar none today xg3 technology powers the industry s first wire speed xml network devices enabling secure high speed applications and xml web services while other companies are just now marketing first versions of products datapower is delivering its third generation of technology providing an immediate return on technology investments to industry leading customers and partners datapower s m i t heritage is complemented by a management team that brings decades of experience in the networking and computing industries drawing veteran leaders from several successful companies including akamai argon cascade castle networks sycamore and wellfleet datapower technology secures 9 5 million in funding venrock associates mobius venture capital and seed capital back pioneer in xml aware networking for web services cambridge mass july 8 2002 datapower technology inc the leading provider of xml aware network infrastructure today announced that it has secured 9 5 million in series b financing investors for this round include venrock associates mobius venture capital and seed capital partners michael tyrrell of venrock bill burnham of mobius and jeff fagnan of seed capital have joined datapower s board of directors datapower will use this funding to accelerate development marketing and sales of the company s breakthrough technology for xml aware networking founded in 1999 datapower invented the world s first intelligent xml networking devices capable of transforming xml traffic and transactions at the wire speed enterprises need to effectively embrace web services and other xml centric initiatives datapower s solutions are based on its patent pending xml generation three xg3 technology enterprises are adopting xml at rapid rate to facilitate inter and intra company communications but their network infrastructure is ill prepared to support the requirements of this new traffic type datapower s xml acceleration devices enable the wirespeed processing of xml that is required to support next generation enterprise applications said eugene kuznetsov cto and founder of datapower technology datapower gives companies the ability to use xml that s critical to web services projects without sacrificing an ounce of performance a single datapower acceleration engine delivers the processing power of 10 servers breaking the performance bottleneck associated with xml processing and delivering an extraordinary return on investment in addition the datapower platform provides enhanced xml security protection against xml based denial of service attacks connection of e business protocols for incompatible xml data streams load balancing between back end servers and real time statistics reports in the post bubble economy technology investment decisions require laser focused scrutiny datapower s patent pending technology addresses a very real and growing pain point for enterprises said michael tyrrell of venrock associates by turbo charging their networks with datapower s unique xml aware networking technology companies will be free to adopt next generation web services without encountering performance and security pitfalls we looked long and hard for a company capable of addressing the rapidly growing problems surrounding xml message processing performance and security said bill burnham of mobius venture capital datapower is on their third generation of technology their patent pending xml generation three xg3 technology was quite simply the single most compelling technology solution we have seen to date xml is not a nice to have it is a must have for enterprises serious about optimizing application efficiency since 1999 datapower has been developing solutions to facilitate enterprise use of xml and web services said jeff fagnan of seed capital partners datapower s xml acceleration devices are a key requirement for enterprises that rely on xml for mission critical applications about venrock associates venrock associates was founded as the venture capital arm of the rockefeller family and continues a tradition of funding entrepreneurs that now spans over seven decades laurance s rockefeller pioneered early stage venture financing in the 1930s with over 300 investments over a span of more than 70 years the firm has an established a track record of identifying and supporting promising early stage technology based enterprises as one of most experienced venture firms in the united states venrock maintains a tradition of collaboration with talented entrepreneurs to establish successful enduring companies venrock s continuing goal is to create long term value by assisting entrepreneurs in building companies from the formative stages their consistent focus on information technology and life sciences related opportunities provides a reservoir of knowledge and a network of contacts that have proven to be a catalyst for the growth of developing organizations venrock s investments have included checkpoint software usinternetworking caliper technologies illumina niku doubleclick media metrix 3com intel and apple computer with offices in new york city cambridge ma and menlo park ca venrock is well positioned to respond to opportunities in any locale for more information on venrock associates please visit www venrock com about mobius venture capital mobius venture capital formerly softbank venture capital is a 2 5 billion u s based private equity venture capital firm managed by an unparalleled team of former ceos and entrepreneurs technology pioneers senior executives from major technology corporations and leaders from the investment banking community mobius venture capital specializes primarily in early stage investments in the areas of communications systems software and services infrastructure software and services professional services enterprise applications healthcare informatics consumer and small business applications components and emerging technologies mobius venture capital combines its technology expertise and broad financial assets with the industry s best entrepreneurs to create a powerhouse portfolio of over 100 of the world s leading high technology companies mobius venture capital can be contacted by visiting their web site www mobiusvc com about seed capital partners seed capital partners is an early stage venture fund affiliated with softbank corporation one of the world s leading internet market forces seed capital manages funds focused primarily on companies addressing internet enabled business to business digital information technology opportunities which are located in the northeastern u s the southeastern region of the province of ontario canada and israel seed capital s portfolio includes spearhead technologies concentric visions and companydna for more information on seed capital partners please visit www seedcp com about datapower technology datapower technology provides enterprises with intelligent xml aware network infrastructure to ensure unparalleled performance security and manageability of next generation protocols datapower s patent pending xml generation three xg3 technology powers the industry s first wirespeed xml network devices enabling secure high speed applications and xml web services founded in 1999 datapower is now delivering its third generation of technology providing immediate return on technology investments to industry leading customers and partners datapower is privately held and based in cambridge ma investors include mobius venture capital seed capital partners and venrock associates contact datapower technology inc kieran taylor 617 864 0455 kieran datapower com schwartz communications john moran heather chichakly 781 684 0770 datapower schwartz pr com steve kelly chairman and ceo during over twenty years in the technology industry steve kelly has built and managed global enterprise networks provided consulting services to fortune 50 businesses and been involved in the launch of several start ups prior to datapower kelly was an entrepreneur in residence at venrock associates and was co founder of castle networks where he led the company s sales service and marketing functions castle was acquired by siemens ag in 1999 to create unisphere networks which was subsequently purchased by juniper networks kelly was an early contributor at cascade communications where he built and managed the company s core switching business cascade s annual revenues grew from 2 million to 300 million annually during kelly s tenure kelly also worked at digital equipment corporation where he managed and grew their corporate network to 50 000 nodes in 28 countries the largest in the world at the time kelly has a b s in information systems from bentley college eugene kuznetsov founder president and cto eugene kuznetsov is a technology visionary that has been working to address enterprise xml issues since the late 90s kuznetsov founded datapower technology inc in 1999 to provide enterprises with an intelligent xml aware network infrastructure to support next generation applications prior to starting datapower kuznetsov led the java jit compiler effort for microsoft internet explorer for macintosh 4 0 he was also part of the team which developed one of the first clean room java vm s this high speed runtime technology was licensed by some of the industry s largest technology companies including apple computer he has consulted to numerous companies and worked on a variety of hardware and software engineering problems in the areas of memory management power electronics optimized execution engines and application integration kuznetsov holds a b s in electrical engineering from mit steve willis vice president of advanced technology steve willis is an accomplished entrepreneur and a pioneer in protocol optimization prior to joining datapower willis was co founder and cto of argon networks a provider of high performance switching routers that was acquired by siemens ag in 1999 to create unisphere networks unisphere was subsequently purchased by juniper networks before argon steve was vice president of advanced technology at bay networks now nortel networks where he led both ip and atm related technology development and managed a group that generated 24 patent applications developed a 1 mbps forwarding engine and led the specification of the atm forum s pnni routing protocol most notably steve was co founder original software director and architect for wellfleet communications a leading pioneer of multi protocol routers wellfleet was rated as the fastest growing company in the u s for two consecutive years by fortune magazine willis is currently a member of the institute of electrical and electronics engineers ieee and the internet research task force irtf routing research group willis has a b d i c in computer science from the university of massachusetts bill tao vice president of engineering with a vast understanding of network optimization technologies and extensive experience in lan and wan networking bill tao brings over 25 years of critical knowledge to lead datapower s engineering efforts prior to datapower tao was the vice president of engineering for sycamore networks developing a family of metro regional optical network switches he is also well acquainted with network optimization techniques as he was previously vice president of engineering at infolibria where he led development and software quality assurance engineering for a family of network caching products tao has held senior engineering positions at netedge proteon codex and wang tao received a b s in electrical engineering from the university of connecticut and an m s in computer science from the university of illinois kieran taylor director of product marketing kieran taylor has an accomplished record as a marketing professional industry analyst and journalist prior to joining datapower taylor was the director of product management and marketing for akamai technologies nasdaq akam as an early contributor at akamai he helped develop the company s initial positioning and led the technical development and go to market activities for akamai s flagship edgesuite service taylor s early contribution helped position the service provider to secure a 12 6 billion ipo he has also held senior marketing management positions at nortel networks inc and bay networks taylor was previously an analyst at telechoice inc and the wide area networks editor for data communications a mcgraw hill publication taylor holds a b a in print journalism from the pennsylvania state university school of communications board of advisors mark hoover mark hoover is president and co founder of acuitive inc a start up accelerator with over 20 years experience in the networking industry hoover s expertise spans product development marketing and business development before launching acuitive hoover worked at at t bell laboratories at t computer systems synoptics and bay networks where he played a role in the development of key technologies such as 10 baset routing fddi atm ethernet switching firewall internet traffic management and edge wan switch industries george kassabgi currently vice president of engineering at bea systems mr kassabgi has held executive level positions in engineering sales and marketing and has spearheaded leading edge developments in the application server marketplace since 1996 he is widely known for his regular speaking engagements at javaone as well as columns and contributions in javapro java developer s journal and other publications in addition to being a venerated java expert george kassabgi holds a patent on smartobject technology and authored the technical book progress v8 marshall t rose marshall t rose runs his own firm dover beach consulting inc he formerly held the position of the internet engineering task force ietf area director for network management one of a dozen individuals who oversaw the internet s standardization process rose is the author of several professional texts on subjects such as internet management electronic mail and directory services which have been published in four languages he is well known for his implementations of core internet technologies such as pop smtp and snmp and osi technologies such as x 500 and ftam rose received a phd in information and computer science from the university of california irvine in 1984,0,ham_19_1013.8355d120301841c6b601bee02bb4c14f.eml,f137d2696a648a9beca9b88e04c3626ace026ff40ff6a71be6c5d3e2cc71ead1,2026-05-23T09:58:29.164237+00:00
re asynchronous i o was re gasp adam l beberg wrote on tue 3 sep 2002 kragen sitaker wrote entire post included yep he sure did but thanks for reminding us,0,ham_20_0472.7754e8093e51b661160153403b2915c4.eml,58c01ae806bcac88c086f85ba5be67039741cbe2a823d51294cf44e27c079773,2026-05-23T09:58:29.164403+00:00
re apt conf suggestion once upon a time ville wrote how about applying this to the default apt conf shipped with the freshrpms net apt package i found it a bit weird when the behaviour changed between the old 0 3 x and the new 0 5 x versions so that when doing a apt get upgrade it wouldn t tell me which packages were to be upgraded just that it was about to upgrade something indeed i found that strange too then i noticed the u switch and used that but your solution is much better the next apt build will incorporate this change not worth a rebuild for this and as some relatively important cnc7 bugs are currently being fixed i d say cnc8 isn t far off matthias clean custom red hat linux rpm packages http freshrpms net red hat linux release 7 3 valhalla running linux kernel 2 4 18 10acpi load 0 02 0 06 0 10 rpm list mailing list http lists freshrpms net mailman listinfo rpm list,0,ham_21_01239.366f4cc20cf91bd48ec1645f27dc35b3.eml,5479088f4c01ce5cb8a8121a71db1d4fb3253c1ef3fd4a968644b27c6721a12a,2026-05-23T09:58:29.164597+00:00
re python 2 2 site libs on thu 2002 10 03 at 08 16 mark derricutt wrote anyone know where one could get rpms for alot of the python libraries for 2 2 its darn annoying the way rh ship python 1 5 2 and python 2 2 as python2 and libs that only work with one or the other esp the pgdb and xml modules anyone know why red hat insist on sticking with python 1 5 2 they are on python 2 2 for 8 0 but they don t like to break compatibility during major releases therefore 6 x was 1 5 2 b c that was current 7 x was 1 5 2 b c that was current when 7 0 was released sv,0,ham_22_01233.e83467b2f6c65830f00860df89f3b0c5.eml,18f78b7c23097671008ab794e34496c504e57f9245d3a64f05c879e577123e77,2026-05-23T09:58:29.164819+00:00
re the 3rd annual consult hyperion digital identity forum begin forwarded text status u to rah shipwright com from hacker vudu net date thu 03 oct 2002 06 01 38 0700 pdt subject re the 3rd annual consult hyperion digital identity forum the guy messed up his own url it should be http www digitalidforum com which redirects to http www consult hyperion co uk digid3 html r a hettinga wrote dear all see www digitalidentityforum com for more details speakers include microsoft and liberty alliance uk central and local government law enforcement financial services egg and rbs natwest ec research centre a psychologist and others look forward to seeing you there regards dave birch david birch director consult hyperion tel 44 0 1483 301793 fax 44 0 1483 561657 mail dave chyp com web http www chyp com see you at the 2nd annual digital transactions forum in singapore october 16th 17th 2002 see http www digitaltransactionsforum com end forwarded text r a hettinga mailto rah ibuc com the internet bearer underwriting corporation http www ibuc com gt 44 farquhar street boston ma 02131 usa however it may deserve respect for its usefulness and antiquity predicting the end of the world has not been found agreeable to experience edward gibbon decline and fall of the roman empire for help on using this list especially unsubscribing send a message to dcsb request reservoir com with one line of text help end forwarded text r a hettinga the internet bearer underwriting corporation 44 farquhar street boston ma 02131 usa however it may deserve respect for its usefulness and antiquity predicting the end of the world has not been found agreeable to experience edward gibbon decline and fall of the roman empire,0,ham_23_0938.f0908eafe6ec23a6f3067e2f19432fb2.eml,e492116f916171c27a10e176820087e14b44ed4f753e7197f2d0cb82fd868362,2026-05-23T09:58:29.165077+00:00
